Humidity,Temperature,LDR,Weather
73,30.9,117,Sunny
73,30.9,114,Sunny
73,30.9,115,Sunny
73,30.9,116,Sunny
73,30.9,115,Sunny
73,30.9,115,Sunny
73,30.9,117,Sunny
73,30.9,115,Sunny
73,30.9,114,Sunny
73,30.9,114,Sunny
73,30.9,114,Sunny
72,30.9,115,Sunny
72,30.9,116,Sunny
72,30.9,114,Sunny
72,30.9,116,Sunny
72,30.9,122,Sunny
72,30.9,145,Sunny
72,30.9,160,Sunny
72,30.9,144,Sunny
72,30.9,120,Sunny
72,30.9,118,Sunny
72,30.9,114,Sunny
72,30.9,117,Sunny
72,30.9,118,Sunny
72,30.9,116,Sunny
72,30.9,114,Sunny
72,30.9,115,Sunny
72,30.9,118,Sunny
72,30.9,114,Sunny
72,30.9,116,Sunny
72,30.9,114,Sunny
72,31.1,115,Sunny
72,31.4,116,Sunny
72,31.4,115,Sunny
72,31.4,115,Sunny
72,31.4,116,Sunny
72,31.4,115,Sunny
72,31.4,115,Sunny
72,31.4,113,Sunny
72,31.4,114,Sunny
72,31.4,114,Sunny
72,31.4,113,Sunny
72,31.4,113,Sunny
72,31.4,114,Sunny
72,31.4,111,Sunny
72,31.4,113,Sunny
71,31.4,113,Sunny
72,31.4,112,Sunny
71,31.4,113,Sunny
71,31.4,112,Sunny
71,31.4,113,Sunny
71,31.4,114,Sunny
71,31.4,114,Sunny
71,31.4,117,Sunny
71,31.4,137,Sunny
71,31.4,130,Sunny
71,31.4,117,Sunny
71,31.4,122,Sunny
71,31.4,127,Sunny
71,31.4,115,Sunny
71,31.4,114,Sunny
71,31.4,114,Sunny
71,31.4,113,Sunny
71,31.2,113,Sunny
71,31.3,113,Sunny
71,31.1,114,Sunny
71,31,115,Sunny
71,31,113,Sunny
71,31,115,Sunny
71,31,114,Sunny
71,31,114,Sunny
71,31.1,116,Sunny
71,31.2,114,Sunny
71,31.5,115,Sunny
71,31.5,116,Sunny
71,31.5,116,Sunny
71,31.5,114,Sunny
71,31.5,114,Sunny
71,31.5,114,Sunny
71,31.5,114,Sunny
71,31.5,113,Sunny
71,31.5,115,Sunny
71,31.5,113,Sunny
71,31.5,113,Sunny
71,31.5,113,Sunny
71,31.5,111,Sunny
71,31.5,113,Sunny
71,31.5,110,Sunny
72,31.5,112,Sunny
72,31.5,114,Sunny
72,31.5,113,Sunny
72,31.5,112,Sunny
72,31.5,110,Sunny
72,31.5,110,Sunny
72,31.5,112,Sunny
72,31.5,115,Sunny
72,31.5,113,Sunny
72,31.5,112,Sunny
72,31.5,110,Sunny
72,31.5,112,Sunny
72,31.5,115,Sunny
72,31.5,114,Sunny
72,31.5,114,Sunny
72,31.5,111,Sunny
72,31.5,112,Sunny
72,31.5,129,Sunny
72,31.5,160,Sunny
72,31.5,157,Sunny
72,31.5,178,Sunny
72,31.5,185,Sunny
72,31.5,166,Sunny
72,31,112,Sunny
72,31,113,Sunny
72,31,114,Sunny
72,31,115,Sunny
71,31.5,114,Sunny
71,31.5,113,Sunny
71,31.5,111,Sunny
71,31.5,112,Sunny
71,31.5,112,Sunny
71,31.5,114,Sunny
71,31.5,113,Sunny
71,31.5,111,Sunny
71,31.5,111,Sunny
71,31.5,114,Sunny
71,31.8,113,Sunny
71,32,113,Sunny
71,32,111,Sunny
71,32,113,Sunny
71,32,110,Sunny
71,32,110,Sunny
71,32,110,Sunny
71,32,112,Sunny
72,32,112,Sunny
72,32,113,Sunny
72,32,110,Sunny
72,32,110,Sunny
72,32,110,Sunny
72,32,110,Sunny
72,32,109,Sunny
72,31.7,110,Sunny
72,31.8,110,Sunny
72,31.7,108,Sunny
72,32,110,Sunny
72,32,112,Sunny
72,32,111,Sunny
72,32,110,Sunny
72,32,110,Sunny
72,32,112,Sunny
72,32,114,Sunny
72,32,115,Sunny
72,32,115,Sunny
72,32,116,Sunny
72,32,116,Sunny
71,32,116,Sunny
71,32,114,Sunny
72,32,114,Sunny
72,32,113,Sunny
72,32,112,Sunny
72,32,109,Sunny
72,32,113,Sunny
72,32,106,Sunny
71,32,109,Sunny
71,32,105,Sunny
72,32,109,Sunny
72,32,109,Sunny
72,32,109,Sunny
72,32,108,Sunny
72,32,108,Sunny
72,32,110,Sunny
72,32.5,111,Sunny
72,32.5,110,Sunny
72,32.5,113,Sunny
71,32.5,111,Sunny
71,32.5,110,Sunny
71,32.2,112,Sunny
71,32,113,Sunny
71,32,114,Sunny
71,32,114,Sunny
71,32,113,Sunny
71,32,114,Sunny
71,32,115,Sunny
71,32,115,Sunny
71,32,116,Sunny
71,32,116,Sunny
71,32,116,Sunny
71,32,114,Sunny
71,32,114,Sunny
71,32,115,Sunny
71,32,112,Sunny
71,32,112,Sunny
71,32,114,Sunny
71,32,113,Sunny
71,32,110,Sunny
71,32,114,Sunny
70,32,106,Sunny
70,32,108,Sunny
70,32,108,Sunny
70,32,104,Sunny
69,32,106,Sunny
69,32,103,Sunny
69,32,105,Sunny
70,32,106,Sunny
69,32,103,Sunny
70,32,103,Sunny
70,32,103,Sunny
70,32.5,101,Sunny
70,32.5,100,Sunny
70,32.5,103,Sunny
70,32.5,101,Sunny
70,32.5,101,Sunny
70,32.5,101,Sunny
70,32.5,99,Sunny
71,32.5,103,Sunny
71,32.5,102,Sunny
70,32.5,102,Sunny
70,32.5,103,Sunny
70,32.5,103,Sunny
70,32.5,104,Sunny
70,32.5,106,Sunny
70,33,108,Sunny
70,32.8,105,Sunny
70,32.8,105,Sunny
70,32.9,104,Sunny
70,32.7,103,Sunny
70,32.6,104,Sunny
70,32.6,104,Sunny
70,32.6,108,Sunny
70,32.6,106,Sunny
70,32.6,103,Sunny
70,32.6,103,Sunny
70,32.6,104,Sunny
70,32.6,105,Sunny
70,32.6,106,Sunny
70,32.6,104,Sunny
70,32.6,108,Sunny
70,32.6,106,Sunny
70,32.6,104,Sunny
70,32.6,105,Sunny
70,32.6,106,Sunny
70,32.6,105,Sunny
70,32.6,105,Sunny
69,32.6,109,Sunny
69,32.6,105,Sunny
69,32.6,106,Sunny
69,32.6,106,Sunny
69,32.6,108,Sunny
68,32.6,105,Sunny
68,32.6,104,Sunny
68,32.6,105,Sunny
68,32.6,106,Sunny
69,32.6,106,Sunny
68,32.8,106,Sunny
69,33.1,109,Sunny
68,33.1,105,Sunny
68,33.1,105,Sunny
69,33.1,108,Sunny
69,33.1,108,Sunny
69,33.1,104,Sunny
69,33.1,108,Sunny
68,33.1,106,Sunny
68,33.1,108,Sunny
68,33.1,105,Sunny
68,33.1,111,Sunny
68,33.1,108,Sunny
68,33.1,106,Sunny
68,33.1,104,Sunny
69,33.1,106,Sunny
69,33.1,106,Sunny
69,33.1,106,Sunny
69,33.1,108,Sunny
69,33.1,106,Sunny
69,33.1,108,Sunny
69,33.1,106,Sunny
69,33.1,109,Sunny
69,33.1,112,Sunny
69,33.1,108,Sunny
69,33.1,106,Sunny
69,33.1,109,Sunny
69,33.1,106,Sunny
69,33.1,106,Sunny
69,33.1,108,Sunny
69,33.1,106,Sunny
69,33.1,106,Sunny
69,33.1,104,Sunny
69,33.1,106,Sunny
69,33.1,109,Sunny
69,33.1,106,Sunny
69,33.1,108,Sunny
69,33.1,105,Sunny
69,33.1,104,Sunny
68,33.1,110,Sunny
68,33.1,105,Sunny
68,33.1,104,Sunny
68,33.1,104,Sunny
68,33.1,106,Sunny
68,33.2,106,Sunny
68,33.5,105,Sunny
68,33.5,106,Sunny
68,33.2,104,Sunny
68,33.2,106,Sunny
67,33.1,106,Sunny
67,33.1,104,Sunny
67,33.1,108,Sunny
67,33.1,105,Sunny
67,33.4,106,Sunny
67,33.1,104,Sunny
67,33.2,104,Sunny
68,33.6,103,Sunny
68,33.6,105,Sunny
68,33.4,105,Sunny
68,33.5,106,Sunny
67,33.4,104,Sunny
67,33.6,105,Sunny
67,33.2,105,Sunny
67,33.2,104,Sunny
67,33.2,104,Sunny
67,33.2,103,Sunny
67,33.2,106,Sunny
67,33.2,106,Sunny
68,33.2,104,Sunny
67,33.2,102,Sunny
67,33.2,104,Sunny
67,33.2,105,Sunny
67,33.2,104,Sunny
67,33.3,105,Sunny
67,33.7,105,Sunny
67,33.7,106,Sunny
67,33.6,105,Sunny
67,33.4,104,Sunny
67,33.2,103,Sunny
67,33.4,104,Sunny
67,33.2,104,Sunny
67,33.5,103,Sunny
67,33.5,103,Sunny
67,33.4,104,Sunny
67,33.2,103,Sunny
67,33.4,103,Sunny
67,33.4,104,Sunny
67,33.7,102,Sunny
67,33.7,103,Sunny
67,33.7,104,Sunny
67,33.7,104,Sunny
67,33.7,104,Sunny
67,33.7,102,Sunny
67,33.7,103,Sunny
67,33.7,103,Sunny
67,33.7,105,Sunny
67,33.7,105,Sunny
67,33.7,104,Sunny
66,33.7,104,Sunny
66,33.7,102,Sunny
66,33.7,103,Sunny
66,33.7,103,Sunny
66,33.7,103,Sunny
66,33.7,102,Sunny
66,33.7,100,Sunny
66,33.7,103,Sunny
66,33.7,104,Sunny
67,33.7,103,Sunny
67,33.7,102,Sunny
67,33.7,102,Sunny
67,33.7,103,Sunny
66,33.7,104,Sunny
66,33.7,102,Sunny
66,33.7,101,Sunny
66,33.7,103,Sunny
66,33.7,103,Sunny
66,33.7,104,Sunny
66,33.7,102,Sunny
66,33.7,103,Sunny
66,33.8,101,Sunny
66,33.8,101,Sunny
66,33.8,103,Sunny
66,33.7,101,Sunny
66,33.8,101,Sunny
66,34.2,102,Sunny
66,34.2,103,Sunny
66,34.2,104,Sunny
65,34.2,106,Sunny
65,34.2,108,Sunny
65,33.8,108,Sunny
65,33.8,110,Sunny
67,33.8,109,Sunny
66,33.7,108,Sunny
66,33.7,109,Sunny
66,33.7,109,Sunny
66,33.7,113,Sunny
66,33.7,111,Sunny
66,33.7,112,Sunny
66,33.7,113,Sunny
66,33.7,112,Sunny
66,33.7,110,Sunny
66,33.7,109,Sunny
67,33.7,111,Sunny
65,33.7,108,Sunny
65,33.7,104,Sunny
65,33.7,109,Sunny
65,33.7,104,Sunny
65,33.7,104,Sunny
65,33.7,103,Sunny
65,33.7,102,Sunny
66,33.7,102,Sunny
66,33.7,100,Sunny
66,33.9,100,Sunny
66,33.9,101,Sunny
65,33.8,101,Sunny
65,33.7,100,Sunny
65,33.9,103,Sunny
65,33.9,100,Sunny
65,33.8,100,Sunny
65,34.3,103,Sunny
65,34.2,101,Sunny
65,34.2,100,Sunny
65,34.2,100,Sunny
65,33.7,101,Sunny
66,33.8,103,Sunny
66,33.7,100,Sunny
66,33.7,102,Sunny
66,33.7,100,Sunny
66,33.7,100,Sunny
66,33.7,99,Sunny
66,33.7,100,Sunny
67,33.7,98,Sunny
66,33.7,100,Sunny
66,33.7,102,Sunny
66,33.7,102,Sunny
66,33.7,100,Sunny
66,33.8,100,Sunny
65,34.2,99,Sunny
66,34.2,97,Sunny
66,34.2,98,Sunny
66,34.2,98,Sunny
66,34.2,100,Sunny
66,34.2,97,Sunny
65,33.9,99,Sunny
66,33.8,99,Sunny
66,33.8,100,Sunny
66,33.8,99,Sunny
66,33.8,97,Sunny
66,33.8,98,Sunny
66,33.8,97,Sunny
66,33.8,97,Sunny
66,33.8,98,Sunny
66,33.8,99,Sunny
66,33.8,98,Sunny
66,33.8,98,Sunny
66,33.8,97,Sunny
66,33.8,99,Sunny
66,33.8,99,Sunny
66,33.9,98,Sunny
66,33.8,97,Sunny
66,33.8,98,Sunny
66,33.9,97,Sunny
66,34,97,Sunny
66,34.3,99,Sunny
66,34.3,98,Sunny
66,34.3,97,Sunny
66,34.3,97,Sunny
66,34.3,97,Sunny
66,34.3,98,Sunny
66,34.3,97,Sunny
66,34.3,97,Sunny
66,34.3,98,Sunny
66,34.3,98,Sunny
66,34.3,97,Sunny
66,34.3,98,Sunny
66,34.3,98,Sunny
65,34.3,98,Sunny
65,34.3,98,Sunny
65,34.3,100,Sunny
65,34.3,98,Sunny
65,34.3,97,Sunny
65,34.3,96,Sunny
65,34.3,97,Sunny
65,34.3,97,Sunny
65,34.3,97,Sunny
65,34.3,97,Sunny
65,34.3,98,Sunny
65,34.3,96,Sunny
65,34.3,96,Sunny
65,34.3,99,Sunny
66,34.3,97,Sunny
65,34.3,98,Sunny
66,34.3,96,Sunny
66,34.3,94,Sunny
66,34.3,96,Sunny
66,34.3,96,Sunny
66,34.3,96,Sunny
66,34.3,97,Sunny
66,34.8,97,Sunny
66,34.8,94,Sunny
66,34.8,98,Sunny
66,34.4,98,Sunny
66,34.4,96,Sunny
65,34.4,96,Sunny
65,34.4,97,Sunny
65,34.4,97,Sunny
65,34.4,96,Sunny
65,34.4,93,Sunny
64,34.4,96,Sunny
64,34.4,96,Sunny
64,34.4,93,Sunny
64,34.9,96,Sunny
64,34.6,96,Sunny
64,34.6,96,Sunny
64,34.4,94,Sunny
64,34.4,96,Sunny
64,34.4,96,Sunny
64,34.6,96,Sunny
64,34.7,94,Sunny
64,34.9,94,Sunny
64,34.9,93,Sunny
64,34.9,94,Sunny
64,34.9,94,Sunny
64,34.9,97,Sunny
63,34.9,96,Sunny
64,34.9,92,Sunny
64,34.9,93,Sunny
64,34.9,90,Sunny
64,34.9,92,Sunny
64,34.9,94,Sunny
64,34.9,94,Sunny
63,35.1,91,Sunny
64,35.1,94,Sunny
63,35.2,97,Sunny
63,35.6,96,Sunny
63,35.6,94,Sunny
63,35.6,97,Sunny
63,35.1,94,Sunny
63,35.1,93,Sunny
64,34.9,94,Sunny
64,34.9,90,Sunny
64,34.9,94,Sunny
64,34.9,91,Sunny
64,34.9,91,Sunny
64,34.9,93,Sunny
64,34.9,93,Sunny
64,35.1,93,Sunny
64,35.3,92,Sunny
64,35.3,93,Sunny
64,35.6,93,Sunny
63,35.6,93,Sunny
63,35.6,93,Sunny
63,35.6,96,Sunny
63,35.6,93,Sunny
63,35.6,96,Sunny
63,35.6,92,Sunny
63,35.6,93,Sunny
63,35.6,94,Sunny
63,35.6,94,Sunny
63,35,93,Sunny
63,35,96,Sunny
64,34.9,94,Sunny
64,35.1,91,Sunny
63,35.3,94,Sunny
63,35.6,93,Sunny
63,35.6,93,Sunny
63,35.6,93,Sunny
63,35.6,93,Sunny
63,35.6,92,Sunny
63,35.6,93,Sunny
63,35.6,94,Sunny
63,35.6,93,Sunny
63,35.6,92,Sunny
62,35.6,90,Sunny
62,35.5,91,Sunny
63,35.1,89,Sunny
63,34.9,91,Sunny
63,34.9,94,Sunny
63,34.9,93,Sunny
63,34.9,90,Sunny
64,34.9,94,Sunny
63,35.1,93,Sunny
63,35.6,90,Sunny
63,35.6,93,Sunny
63,35.6,94,Sunny
63,35.2,91,Sunny
63,35.4,90,Sunny
63,35.4,93,Sunny
63,35.6,90,Sunny
63,35.6,93,Sunny
63,35.5,91,Sunny
63,35.2,94,Sunny
63,35.1,90,Sunny
63,35.1,90,Sunny
63,35.1,90,Sunny
63,35.1,90,Sunny
63,35.1,89,Sunny
63,35.1,90,Sunny
63,35.1,90,Sunny
63,35.1,90,Sunny
63,35.1,89,Sunny
63,35.1,89,Sunny
63,35.1,90,Sunny
63,35.1,88,Sunny
63,35.1,90,Sunny
63,35.1,93,Sunny
63,35.1,89,Sunny
63,35.1,90,Sunny
62,35.1,90,Sunny
62,35.1,92,Sunny
62,35.1,92,Sunny
62,35.1,89,Sunny
62,35.1,88,Sunny
62,35.1,90,Sunny
62,35.1,88,Sunny
62,35.1,88,Sunny
62,35.1,88,Sunny
62,35.1,88,Sunny
63,35.1,88,Sunny
63,35.1,87,Sunny
63,35.2,87,Sunny
63,35.1,86,Sunny
63,35.6,88,Sunny
63,35.7,99,Sunny
63,35.7,89,Sunny
63,35.7,87,Sunny
63,35.7,90,Sunny
63,35.7,96,Sunny
63,35.7,86,Sunny
63,35.7,87,Sunny
63,35.7,88,Sunny
63,35.7,91,Sunny
63,35.7,88,Sunny
62,35.7,87,Sunny
62,35.7,87,Sunny
62,35.7,86,Sunny
62,35.7,85,Sunny
62,35.7,86,Sunny
62,35.7,85,Sunny
62,35.7,86,Sunny
62,35.7,88,Sunny
62,35.7,87,Sunny
62,35.7,86,Sunny
62,35.7,85,Sunny
62,35.7,85,Sunny
62,35.7,84,Sunny
62,35.7,86,Sunny
62,35.9,88,Sunny
62,36.2,86,Sunny
62,36.3,87,Sunny
62,36.4,88,Sunny
61,36.4,86,Sunny
61,36.4,85,Sunny
61,36.4,84,Sunny
61,36.4,86,Sunny
61,36.4,86,Sunny
61,36.4,86,Sunny
61,36.4,85,Sunny
62,36.4,86,Sunny
62,35.7,85,Sunny
62,35.7,84,Sunny
62,35.7,85,Sunny
62,35.7,81,Sunny
62,35.7,84,Sunny
62,35.7,84,Sunny
62,35.7,84,Sunny
62,35.7,82,Sunny
62,35.7,89,Sunny
62,36,85,Sunny
62,35.8,85,Sunny
61,36.4,84,Sunny
61,36.3,80,Sunny
61,35.9,86,Sunny
61,35.9,84,Sunny
61,35.9,84,Sunny
61,35.9,87,Sunny
61,35.9,84,Sunny
61,35.9,84,Sunny
62,35.9,85,Sunny
62,35.9,82,Sunny
62,35.9,82,Sunny
62,35.9,84,Sunny
61,35.9,84,Sunny
62,35.9,85,Sunny
62,35.9,86,Sunny
62,35.9,82,Sunny
62,36.6,81,Sunny
62,36.6,80,Sunny
62,36.6,84,Sunny
62,36.6,86,Sunny
62,36.6,80,Sunny
62,36.6,82,Sunny
61,36.6,80,Sunny
61,36.6,81,Sunny
61,36.6,82,Sunny
61,36.6,86,Sunny
61,36.6,82,Sunny
61,36.6,84,Sunny
61,36.6,81,Sunny
61,36.6,84,Sunny
61,36.6,80,Sunny
61,36.5,80,Sunny
62,36.6,82,Sunny
62,36.6,84,Sunny
62,36.6,81,Sunny
62,36.6,84,Sunny
62,36.6,85,Sunny
62,36.6,89,Sunny
62,36.6,84,Sunny
62,36.6,84,Sunny
62,36.6,101,Sunny
62,36.6,109,Sunny
62,36.6,112,Sunny
62,36.6,103,Sunny
61,36.6,87,Sunny
61,35.9,84,Sunny
62,36.3,80,Sunny
62,35.9,78,Sunny
62,36.6,78,Sunny
62,36.6,77,Sunny
62,36.6,81,Sunny
62,36.6,84,Sunny
62,36.6,85,Sunny
62,36.6,81,Sunny
62,36.6,81,Sunny
62,36.6,82,Sunny
62,36.6,82,Sunny
62,36.6,81,Sunny
62,36.6,84,Sunny
62,36.6,81,Sunny
62,36.6,79,Sunny
62,36.6,79,Sunny
62,36.6,78,Sunny
62,36.6,80,Sunny
62,36.6,82,Sunny
62,37.2,84,Sunny
62,37,86,Sunny
62,36.8,87,Sunny
62,37,90,Sunny
62,36.7,96,Sunny
62,36.6,94,Sunny
62,36.6,89,Sunny
62,36.6,91,Sunny
62,36.6,88,Sunny
62,36.6,88,Sunny
62,36.6,89,Sunny
62,36.6,88,Sunny
62,36.6,87,Sunny
62,36.6,108,Sunny
62,36.6,104,Sunny
62,36.6,85,Sunny
62,36.6,82,Sunny
62,36.6,89,Sunny
62,36.6,82,Sunny
62,36.6,84,Sunny
62,36.6,84,Sunny
62,36.6,84,Sunny
62,36.7,81,Sunny
62,36.7,86,Sunny
61,36.6,87,Sunny
61,36.6,84,Sunny
61,36.6,89,Sunny
61,36.6,91,Sunny
61,36.6,91,Sunny
61,36.6,90,Sunny
61,36.6,105,Sunny
61,36.6,110,Sunny
61,36.6,99,Sunny
61,36.6,88,Sunny
61,36.6,96,Sunny
61,36.6,99,Sunny
61,36.6,94,Sunny
61,36,94,Sunny
61,35.9,92,Sunny
61,36.3,97,Sunny
61,35.9,91,Sunny
62,35.9,94,Sunny
62,35.9,96,Sunny
62,35.9,97,Sunny
62,35.9,102,Sunny
62,35.9,98,Sunny
62,35.9,98,Sunny
62,35.9,100,Sunny
62,35.9,99,Sunny
62,35.9,98,Sunny
62,35.9,100,Sunny
62,35.9,98,Sunny
62,35.9,97,Sunny
62,35.9,96,Sunny
62,35.9,97,Sunny
62,35.9,97,Sunny
62,35.9,97,Sunny
62,35.9,97,Sunny
62,35.9,97,Sunny
62,35.9,97,Sunny
62,35.9,98,Sunny
62,35.9,93,Sunny
62,35.9,93,Sunny
62,35.9,90,Sunny
62,35.9,88,Sunny
62,36.1,89,Sunny
62,36.3,90,Sunny
62,36,93,Sunny
62,36.6,94,Sunny
61,36.6,94,Sunny
61,36.6,94,Sunny
62,36.6,92,Sunny
62,36.6,94,Sunny
62,36.6,94,Sunny
62,36.6,94,Sunny
62,36.6,89,Sunny
62,36.6,87,Sunny
62,36.6,89,Sunny
62,36.6,87,Sunny
62,36.6,87,Sunny
62,36.6,88,Sunny
62,36.6,87,Sunny
62,36.6,101,Sunny
62,36.6,91,Sunny
62,36.6,103,Sunny
62,36.6,105,Sunny
62,36.6,103,Sunny
62,36.6,109,Sunny
62,36.6,108,Sunny
62,36.6,103,Sunny
62,36.6,98,Sunny
62,36.6,96,Sunny
62,36.6,96,Sunny
62,36.6,96,Sunny
62,36.6,97,Sunny
62,36.6,93,Sunny
62,36.6,94,Sunny
62,36.6,93,Sunny
62,36.6,90,Sunny
62,36.6,98,Sunny
62,36.6,94,Sunny
62,36.6,91,Sunny
62,36.6,89,Sunny
62,36.6,85,Sunny
62,36.6,85,Sunny
62,36.6,87,Sunny
62,36.6,86,Sunny
62,36.6,85,Sunny
62,36.6,85,Sunny
62,36.6,86,Sunny
62,36.6,89,Sunny
62,36.6,89,Sunny
62,36.6,92,Sunny
62,36.6,97,Sunny
62,36.6,97,Sunny
62,36.6,93,Sunny
62,36.6,89,Sunny
62,36.7,90,Sunny
61,36.6,88,Sunny
61,36.6,88,Sunny
61,36.6,88,Sunny
60,36.6,85,Sunny
60,36.6,87,Sunny
60,36.6,85,Sunny
60,36.6,85,Sunny
60,36.6,84,Sunny
60,36.6,86,Sunny
60,36.6,86,Sunny
60,36.6,88,Sunny
60,36.6,87,Sunny
61,36.6,85,Sunny
61,36.6,87,Sunny
61,36.7,87,Sunny
61,36.7,84,Sunny
61,37.1,82,Sunny
61,37,84,Sunny
61,36.8,81,Sunny
60,36.8,80,Sunny
60,36.8,80,Sunny
60,36.8,82,Sunny
60,36.8,85,Sunny
60,36.8,84,Sunny
60,36.8,85,Sunny
60,36.8,84,Sunny
60,36.8,82,Sunny
60,36.8,79,Sunny
60,36.8,80,Sunny
60,36.8,79,Sunny
60,36.8,81,Sunny
60,36.8,79,Sunny
60,36.8,79,Sunny
60,36.8,79,Sunny
60,36.8,80,Sunny
60,36.8,77,Sunny
60,36.8,77,Sunny
60,36.8,79,Sunny
60,36.8,79,Sunny
60,36.8,80,Sunny
60,36.8,80,Sunny
60,36.8,79,Sunny
60,36.8,80,Sunny
60,36.8,78,Sunny
60,36.9,79,Sunny
60,36.9,81,Sunny
59,37.1,77,Sunny
59,37.1,78,Sunny
59,37.4,78,Sunny
59,37.4,77,Sunny
59,37.4,79,Sunny
59,37.4,81,Sunny
59,37.4,79,Sunny
59,37.4,79,Sunny
59,37.4,79,Sunny
59,37.4,78,Sunny
59,37.4,78,Sunny
59,37.4,81,Sunny
59,37.4,80,Sunny
59,37.4,80,Sunny
58,37.4,80,Sunny
58,37.4,79,Sunny
58,37.4,79,Sunny
59,37.4,78,Sunny
58,37.4,79,Sunny
59,37.4,79,Sunny
59,37.4,80,Sunny
59,37.4,77,Sunny
59,37.4,78,Sunny
59,37.4,78,Sunny
59,37.4,77,Sunny
59,37.4,80,Sunny
59,37.4,77,Sunny
59,37.4,82,Sunny
59,37.4,77,Sunny
59,37.4,79,Sunny
59,37.4,78,Sunny
59,37.4,80,Sunny
59,37.4,78,Sunny
59,37.4,80,Sunny
59,37.4,78,Sunny
59,37.4,78,Sunny
59,37.4,79,Sunny
59,37.4,78,Sunny
59,37.4,78,Sunny
59,37.4,79,Sunny
59,37.4,78,Sunny
59,37.3,80,Sunny
58,37.5,82,Sunny
58,37.2,79,Sunny
58,37.6,78,Sunny
58,37.6,78,Sunny
58,37.6,78,Sunny
58,37.6,77,Sunny
58,37.6,80,Sunny
58,37.6,79,Sunny
58,37.6,78,Sunny
58,37.6,79,Sunny
58,37.6,80,Sunny
58,37.6,79,Sunny
58,37.6,78,Sunny
58,37.6,78,Sunny
59,37.6,77,Sunny
59,37.6,78,Sunny
59,37.6,77,Sunny
59,37.6,77,Sunny
59,37.6,77,Sunny
59,37.6,76,Sunny
59,37.6,76,Sunny
59,37.6,77,Sunny
59,37.6,77,Sunny
59,37.6,78,Sunny
59,37.6,76,Sunny
59,37.6,77,Sunny
59,37.6,78,Sunny
59,37.6,77,Sunny
59,37.6,75,Sunny
59,37.6,76,Sunny
59,37.6,77,Sunny
59,37.6,77,Sunny
59,37.6,77,Sunny
59,37.6,76,Sunny
59,37.6,79,Sunny
59,37.6,78,Sunny
59,37.6,77,Sunny
59,37.6,76,Sunny
59,37.6,78,Sunny
59,37.7,77,Sunny
59,37.6,76,Sunny
59,37.6,77,Sunny
59,37.6,76,Sunny
58,37.6,78,Sunny
58,37.6,76,Sunny
58,37.6,77,Sunny
60,38.3,76,Sunny
59,38.3,76,Sunny
59,38.3,75,Sunny
59,38.3,75,Sunny
59,38.3,77,Sunny
59,38.3,75,Sunny
59,38.3,75,Sunny
59,38.3,75,Sunny
59,38.3,74,Sunny
59,38.3,76,Sunny
59,38.3,77,Sunny
59,38.3,76,Sunny
59,38.3,75,Sunny
59,38.3,76,Sunny
59,38.3,74,Sunny
58,38.3,77,Sunny
58,38.3,76,Sunny
58,38.3,76,Sunny
58,38.3,74,Sunny
58,38.3,76,Sunny
58,38.3,76,Sunny
59,38.3,74,Sunny
59,38.3,76,Sunny
59,38.3,76,Sunny
59,38.3,76,Sunny
59,38.3,77,Sunny
59,38.3,76,Sunny
59,38.3,75,Sunny
59,38.3,76,Sunny
59,38.3,74,Sunny
58,38.3,75,Sunny
58,38.3,76,Sunny
58,38.1,76,Sunny
58,38,77,Sunny
58,37.9,76,Sunny
58,38.1,75,Sunny
58,38.3,77,Sunny
58,38.3,76,Sunny
58,38.3,76,Sunny
58,38.3,77,Sunny
58,38.3,76,Sunny
59,38.3,75,Sunny
59,38.3,76,Sunny
59,38.3,76,Sunny
59,38.3,75,Sunny
59,38.3,75,Sunny
59,38.3,75,Sunny
59,38.3,75,Sunny
59,38.3,73,Sunny
59,38.3,76,Sunny
58,38.2,75,Sunny
59,38.2,77,Sunny
58,38.1,75,Sunny
58,37.9,75,Sunny
58,37.9,75,Sunny
58,37.9,75,Sunny
59,37.9,76,Sunny
59,37.9,76,Sunny
59,38.3,75,Sunny
59,38.3,75,Sunny
59,38.3,76,Sunny
59,38.3,75,Sunny
59,38.3,75,Sunny
59,38.3,76,Sunny
59,38.3,76,Sunny
59,38.3,73,Sunny
59,38.3,76,Sunny
59,38.3,72,Sunny
59,38.3,72,Sunny
59,38.3,74,Sunny
59,38.2,74,Sunny
59,38.1,74,Sunny
59,38.3,72,Sunny
59,38.3,74,Sunny
59,38.3,74,Sunny
59,38.3,75,Sunny
59,38.3,74,Sunny
59,38.3,70,Sunny
59,38.3,74,Sunny
59,38.3,73,Sunny
59,38.1,74,Sunny
59,37.9,74,Sunny
59,38,76,Sunny
59,37.9,75,Sunny
59,37.9,73,Sunny
59,38,72,Sunny
59,37.9,72,Sunny
59,37.9,72,Sunny
58,38.3,72,Sunny
58,38.5,74,Sunny
58,38.5,72,Sunny
58,38.5,74,Sunny
59,38.5,73,Sunny
59,38.5,73,Sunny
59,38.5,72,Sunny
59,38.5,73,Sunny
59,38.5,70,Sunny
59,38.5,74,Sunny
59,38.5,75,Sunny
59,38.5,73,Sunny
59,38.5,72,Sunny
59,38.5,72,Sunny
59,38.5,73,Sunny
59,38.5,72,Sunny
59,38.5,72,Sunny
59,38.5,70,Sunny
59,38.5,75,Sunny
59,38.5,72,Sunny
58,38.5,74,Sunny
58,38.5,74,Sunny
